YEARA,DATEA,GAME_IDH,TEAMH,PTSH,TEAMA,PTSA,FG_PCTH,FG_PCTA,FT_PCTH,FT_PCTA,FG3_PCTH,FG3_PCTA,ASTH,ASTA,REBH,REBA,TOVH,TOVA,WIN,WINTEAMNAME,WINTEAMNUM
2019,2019-01-24,21800717,OKC,122.0,NOP,116.0,0.495,0.485,0.5,0.667,0.438,0.278,33.0,34.0,57.0,42.0,14.0,12.0,,OKC,1.0
2019,2019-01-24,21800718,PHX,106.0,POR,120.0,0.409,0.468,0.778,1.0,0.342,0.462,19.0,25.0,39.0,53.0,16.0,16.0,,PHX,0.0
2019,2019-01-24,21800719,LAL,105.0,MIN,120.0,0.506,0.431,0.643,0.88,0.286,0.303,28.0,24.0,39.0,55.0,19.0,12.0,,LAL,0.0
2019,2019-01-25,21800720,ORL,91.0,WAS,95.0,0.452,0.443,0.667,0.833,0.212,0.556,24.0,26.0,52.0,38.0,16.0,12.0,,ORL,0.0
2019,2019-01-25,21800721,BKN,109.0,NYK,99.0,0.405,0.425,0.681,0.654,0.273,0.258,19.0,17.0,60.0,33.0,19.0,8.0,,BKN,1.0
2019,2019-01-25,21800722,CLE,94.0,MIA,100.0,0.435,0.468,0.769,0.68,0.333,0.391,23.0,19.0,42.0,47.0,13.0,14.0,,CLE,0.0
2019,2019-01-25,21800723,CHI,101.0,LAC,106.0,0.392,0.463,0.917,0.759,0.286,0.381,20.0,27.0,49.0,50.0,8.0,16.0,,CHI,0.0
2019,2019-01-25,21800724,HOU,121.0,TOR,119.0,0.451,0.484,0.879,0.944,0.217,0.389,17.0,27.0,40.0,47.0,12.0,19.0,,HOU,1.0
2019,2019-01-25,21800725,MEM,96.0,SAC,99.0,0.425,0.407,0.815,0.765,0.3,0.364,22.0,23.0,44.0,49.0,16.0,17.0,,MEM,0.0
2019,2019-01-25,21800726,DAL,106.0,DET,101.0,0.457,0.412,0.6,0.76,0.389,0.316,24.0,22.0,43.0,46.0,9.0,12.0,,DAL,1.0
2019,2019-01-25,21800727,MIL,108.0,CHA,99.0,0.461,0.4,0.87,0.68,0.194,0.256,17.0,20.0,46.0,53.0,11.0,17.0,,MIL,1.0
2019,2019-01-25,21800728,DEN,132.0,PHX,95.0,0.5,0.421,0.793,0.923,0.417,0.233,26.0,20.0,57.0,35.0,12.0,15.0,,DEN,1.0
2019,2019-01-25,21800729,UTA,106.0,MIN,102.0,0.394,0.422,0.76,0.857,0.325,0.308,25.0,20.0,47.0,50.0,11.0,14.0,,UTA,1.0
2019,2019-01-26,21800730,NOP,114.0,SAS,126.0,0.469,0.516,0.708,0.84,0.259,0.458,26.0,30.0,41.0,51.0,8.0,9.0,,NOP,0.0
2019,2019-01-26,21800731,MEM,106.0,IND,103.0,0.488,0.432,0.679,0.833,0.321,0.333,29.0,20.0,36.0,40.0,12.0,17.0,,MEM,1.0
2019,2019-01-26,21800732,BOS,111.0,GSW,115.0,0.414,0.446,0.933,0.853,0.375,0.364,23.0,25.0,49.0,53.0,14.0,14.0,,BOS,0.0
2019,2019-01-26,21800733,DEN,126.0,PHI,110.0,0.511,0.418,0.759,0.741,0.333,0.389,27.0,29.0,51.0,41.0,10.0,12.0,,DEN,1.0
2019,2019-01-26,21800734,POR,120.0,ATL,111.0,0.5,0.457,0.9,0.75,0.367,0.364,26.0,24.0,47.0,36.0,18.0,10.0,,POR,1.0
2019,2019-01-27,21800735,CHI,101.0,CLE,104.0,0.443,0.424,0.824,0.867,0.346,0.382,22.0,26.0,47.0,52.0,10.0,8.0,,CHI,0.0
2019,2019-01-27,21800736,LAC,122.0,SAC,108.0,0.477,0.398,0.931,0.867,0.379,0.222,35.0,18.0,52.0,44.0,18.0,12.0,,LAC,1.0
2019,2019-01-27,21800738,OKC,118.0,MIL,112.0,0.468,0.429,0.56,0.679,0.5,0.405,29.0,22.0,52.0,49.0,11.0,14.0,,OKC,1.0
2019,2019-01-27,21800737,HOU,103.0,ORL,98.0,0.475,0.402,0.714,0.588,0.333,0.286,20.0,23.0,39.0,56.0,13.0,13.0,,HOU,1.0
2019,2019-01-27,21800739,DAL,120.0,TOR,123.0,0.489,0.446,0.676,0.842,0.306,0.5,25.0,24.0,43.0,44.0,11.0,7.0,,DAL,0.0
2019,2019-01-27,21800740,MIN,111.0,UTA,125.0,0.481,0.535,0.87,0.72,0.472,0.385,22.0,30.0,35.0,36.0,16.0,9.0,,MIN,0.0
2019,2019-01-27,21800742,SAS,132.0,WAS,119.0,0.57,0.449,0.857,0.724,0.471,0.391,31.0,32.0,49.0,32.0,15.0,9.0,,SAS,1.0
2019,2019-01-27,21800741,NYK,97.0,MIA,106.0,0.429,0.464,0.75,0.889,0.269,0.364,22.0,26.0,38.0,47.0,11.0,15.0,,NYK,0.0
2019,2019-01-27,21800743,LAL,116.0,PHX,102.0,0.528,0.4,0.667,0.844,0.435,0.269,28.0,19.0,41.0,40.0,16.0,16.0,,LAL,1.0
2019,2019-01-28,21800744,CHA,101.0,NYK,92.0,0.415,0.4,0.75,0.654,0.324,0.304,25.0,19.0,51.0,46.0,10.0,8.0,,CHA,1.0
2019,2019-01-28,21800745,IND,100.0,GSW,132.0,0.426,0.541,0.8,0.813,0.4,0.419,29.0,39.0,38.0,48.0,15.0,12.0,,IND,0.0
2019,2019-01-28,21800746,BOS,112.0,BKN,104.0,0.45,0.379,0.9,0.813,0.325,0.382,29.0,20.0,52.0,48.0,17.0,17.0,,BOS,1.0
2019,2019-01-28,21800747,MEM,92.0,DEN,95.0,0.449,0.44,0.684,0.929,0.281,0.222,26.0,17.0,42.0,37.0,19.0,15.0,,MEM,0.0
2019,2019-01-28,21800748,LAC,118.0,ATL,123.0,0.482,0.506,0.929,0.862,0.37,0.294,27.0,28.0,38.0,44.0,16.0,17.0,,LAC,0.0
2019,2019-01-29,21800749,CLE,116.0,WAS,113.0,0.536,0.483,0.458,0.739,0.441,0.333,30.0,31.0,48.0,36.0,15.0,6.0,,CLE,1.0
2019,2019-01-29,21800750,DET,105.0,MIL,115.0,0.472,0.54,0.75,0.8,0.324,0.406,29.0,32.0,39.0,39.0,11.0,10.0,,DET,0.0
2019,2019-01-29,21800751,ORL,117.0,OKC,126.0,0.431,0.538,0.833,0.731,0.341,0.429,26.0,25.0,53.0,43.0,12.0,7.0,,ORL,0.0
2019,2019-01-29,21800752,BKN,122.0,CHI,117.0,0.447,0.5,0.7,0.737,0.286,0.321,25.0,17.0,43.0,50.0,8.0,17.0,,BKN,1.0
2019,2019-01-29,21800753,HOU,116.0,NOP,121.0,0.396,0.511,0.708,0.8,0.339,0.29,22.0,27.0,45.0,55.0,12.0,17.0,,HOU,0.0
2019,2019-01-29,21800754,SAS,126.0,PHX,124.0,0.47,0.6,0.85,0.789,0.441,0.448,29.0,26.0,36.0,38.0,11.0,18.0,,SAS,1.0
2019,2019-01-29,21800755,LAL,105.0,PHI,121.0,0.467,0.452,0.75,0.786,0.304,0.417,26.0,33.0,49.0,44.0,21.0,12.0,,LAL,0.0
2019,2019-01-30,21800756,BOS,126.0,CHA,94.0,0.556,0.438,0.875,0.429,0.414,0.325,34.0,20.0,53.0,31.0,10.0,12.0,,BOS,1.0
2019,2019-01-30,21800757,MIA,89.0,CHI,105.0,0.382,0.513,0.692,0.81,0.286,0.421,22.0,26.0,47.0,40.0,14.0,12.0,,MIA,0.0
2019,2019-01-30,21800758,NYK,90.0,DAL,114.0,0.41,0.536,0.714,0.818,0.231,0.395,16.0,31.0,34.0,49.0,12.0,18.0,,NYK,0.0
2019,2019-01-30,21800759,WAS,107.0,IND,89.0,0.526,0.393,0.619,0.778,0.429,0.29,27.0,27.0,41.0,39.0,14.0,15.0,,WAS,1.0
2019,2019-01-30,21800760,MIN,99.0,MEM,97.0,0.389,0.414,0.773,0.864,0.229,0.261,25.0,21.0,41.0,51.0,10.0,18.0,,MIN,1.0
2019,2019-01-30,21800761,NOP,99.0,DEN,105.0,0.416,0.472,0.769,0.632,0.417,0.3,27.0,31.0,48.0,43.0,14.0,9.0,,NOP,0.0
2019,2019-01-30,21800762,SAC,135.0,ATL,113.0,0.545,0.442,0.762,0.84,0.314,0.348,36.0,24.0,53.0,36.0,14.0,20.0,,SAC,1.0
2019,2019-01-30,21800763,POR,132.0,UTA,105.0,0.533,0.447,0.87,0.857,0.5,0.324,28.0,24.0,46.0,36.0,13.0,16.0,,POR,1.0
2019,2019-01-31,21800764,DET,93.0,DAL,89.0,0.384,0.409,0.783,0.714,0.273,0.28,21.0,18.0,52.0,44.0,11.0,10.0,,DET,1.0
2019,2019-01-31,21800765,ORL,107.0,IND,100.0,0.463,0.451,0.909,0.875,0.44,0.211,25.0,26.0,48.0,42.0,15.0,9.0,,ORL,1.0
2019,2019-01-31,21800766,TOR,92.0,MIL,105.0,0.398,0.494,0.846,0.765,0.259,0.368,16.0,21.0,39.0,50.0,16.0,18.0,,TOR,0.0
2019,2019-01-31,21800767,SAS,117.0,BKN,114.0,0.4,0.472,0.862,0.655,0.364,0.324,23.0,30.0,50.0,46.0,9.0,14.0,,SAS,1.0
2019,2019-01-31,21800768,GSW,104.0,PHI,113.0,0.466,0.466,0.688,0.792,0.289,0.324,30.0,30.0,37.0,49.0,15.0,19.0,,GSW,0.0
2019,2019-01-31,21800769,LAC,120.0,LAL,123.0,0.442,0.457,0.538,0.8,0.326,0.423,26.0,28.0,51.0,56.0,8.0,16.0,,LAC,0.0
2019,2019-02-01,21800770,CHA,100.0,MEM,92.0,0.438,0.438,0.857,0.765,0.414,0.31,15.0,23.0,40.0,40.0,12.0,11.0,,CHA,1.0
2019,2019-02-01,21800771,NYK,99.0,BOS,113.0,0.453,0.46,1.0,0.8,0.29,0.351,21.0,25.0,48.0,43.0,17.0,7.0,,NYK,0.0
2019,2019-02-01,21800772,MIA,102.0,OKC,118.0,0.446,0.484,0.643,0.737,0.306,0.533,28.0,23.0,47.0,50.0,17.0,15.0,,MIA,0.0
2019,2019-02-01,21800773,UTA,128.0,ATL,112.0,0.529,0.398,0.8,0.833,0.343,0.304,31.0,23.0,51.0,40.0,15.0,11.0,,UTA,1.0
2019,2019-02-01,21800774,DEN,136.0,HOU,122.0,0.622,0.529,0.87,0.762,0.452,0.364,37.0,23.0,36.0,30.0,8.0,10.0,,DEN,1.0
2019,2019-02-02,21800775,DET,101.0,LAC,111.0,0.422,0.488,0.7,0.618,0.405,0.5,21.0,22.0,38.0,47.0,14.0,12.0,,DET,0.0
2019,2019-02-02,21800776,CHA,125.0,CHI,118.0,0.524,0.519,0.862,1.0,0.438,0.375,25.0,20.0,36.0,39.0,6.0,10.0,,CHA,1.0
2019,2019-02-02,21800777,ORL,102.0,BKN,89.0,0.436,0.363,0.833,0.813,0.37,0.263,25.0,23.0,49.0,50.0,14.0,18.0,,ORL,1.0
2019,2019-02-02,21800778,WAS,115.0,MIL,131.0,0.462,0.495,0.731,1.0,0.303,0.436,28.0,30.0,46.0,46.0,12.0,11.0,,WAS,0.0
2019,2019-02-02,21800780,CLE,98.0,DAL,111.0,0.4,0.476,0.788,0.789,0.174,0.41,20.0,20.0,44.0,50.0,6.0,13.0,,CLE,0.0
2019,2019-02-02,21800781,MIA,88.0,IND,95.0,0.423,0.427,0.731,0.706,0.3,0.292,21.0,26.0,43.0,43.0,23.0,13.0,,MIA,0.0
2019,2019-02-02,21800779,SAS,113.0,NOP,108.0,0.478,0.448,0.889,1.0,0.391,0.286,29.0,26.0,50.0,42.0,11.0,8.0,,SAS,1.0
2019,2019-02-02,21800782,GSW,115.0,LAL,101.0,0.473,0.438,0.947,0.588,0.324,0.259,31.0,23.0,44.0,49.0,10.0,15.0,,GSW,1.0
2019,2019-02-02,21800783,MIN,106.0,DEN,107.0,0.472,0.472,0.688,0.714,0.324,0.394,27.0,29.0,41.0,48.0,8.0,10.0,,MIN,0.0
2019,2019-02-02,21800784,PHX,112.0,ATL,118.0,0.469,0.512,0.556,0.692,0.375,0.438,31.0,21.0,37.0,53.0,10.0,24.0,,PHX,0.0
2019,2019-02-02,21800786,UTA,98.0,HOU,125.0,0.36,0.46,0.694,0.811,0.268,0.385,19.0,17.0,51.0,48.0,20.0,14.0,,UTA,0.0
2019,2019-02-02,21800785,SAC,115.0,PHI,108.0,0.457,0.441,0.833,0.76,0.367,0.212,22.0,19.0,50.0,46.0,16.0,13.0,,SAC,1.0
2019,2019-02-03,21800787,NYK,84.0,MEM,96.0,0.378,0.407,0.727,0.722,0.3,0.346,20.0,25.0,45.0,49.0,15.0,7.0,,NYK,0.0
2019,2019-02-03,21800788,BOS,134.0,OKC,129.0,0.593,0.489,0.765,0.735,0.382,0.4,36.0,25.0,38.0,42.0,14.0,11.0,,BOS,1.0
2019,2019-02-03,21800789,TOR,121.0,LAC,103.0,0.457,0.427,0.839,0.862,0.273,0.167,21.0,15.0,56.0,36.0,14.0,13.0,,TOR,1.0
2019,2019-02-04,21800790,DET,129.0,DEN,103.0,0.545,0.446,0.85,0.545,0.432,0.321,32.0,28.0,53.0,32.0,20.0,13.0,,DET,1.0
2019,2019-02-04,21800791,WAS,129.0,ATL,137.0,0.495,0.505,0.724,0.862,0.316,0.5,34.0,29.0,40.0,50.0,8.0,12.0,,WAS,0.0
2019,2019-02-04,21800792,BKN,94.0,MIL,113.0,0.324,0.426,0.821,0.68,0.119,0.256,23.0,29.0,56.0,59.0,13.0,9.0,,BKN,0.0
2019,2019-02-04,21800793,NOP,107.0,IND,109.0,0.433,0.451,0.833,0.708,0.237,0.357,26.0,25.0,55.0,43.0,16.0,9.0,,NOP,0.0
2019,2019-02-04,21800794,PHX,110.0,HOU,118.0,0.536,0.494,0.722,0.76,0.28,0.317,29.0,19.0,38.0,43.0,17.0,12.0,,PHX,0.0
2019,2019-02-04,21800795,SAC,127.0,SAS,112.0,0.556,0.429,0.609,0.905,0.406,0.281,26.0,18.0,48.0,46.0,8.0,8.0,,SAC,1.0
2019,2019-02-05,21800796,CHA,115.0,LAC,117.0,0.419,0.483,0.846,0.882,0.357,0.75,19.0,25.0,44.0,48.0,5.0,11.0,,CHA,0.0
2019,2019-02-05,21800797,CLE,96.0,BOS,103.0,0.417,0.488,0.875,1.0,0.273,0.346,21.0,29.0,47.0,42.0,12.0,13.0,,CLE,0.0
2019,2019-02-05,21800798,IND,136.0,LAL,94.0,0.571,0.467,0.625,0.769,0.559,0.19,37.0,25.0,40.0,34.0,10.0,19.0,,IND,1.0
2019,2019-02-05,21800799,NYK,92.0,DET,105.0,0.4,0.468,0.733,0.792,0.273,0.353,17.0,22.0,44.0,41.0,11.0,9.0,,NYK,0.0
2019,2019-02-05,21800800,PHI,107.0,TOR,119.0,0.443,0.461,0.927,0.813,0.292,0.355,20.0,27.0,34.0,42.0,18.0,10.0,,PHI,0.0
2019,2019-02-05,21800801,MEM,108.0,MIN,106.0,0.419,0.448,0.724,0.95,0.441,0.31,18.0,26.0,39.0,55.0,8.0,15.0,,MEM,1.0
2019,2019-02-05,21800802,OKC,132.0,ORL,122.0,0.5,0.467,0.73,0.794,0.433,0.297,25.0,27.0,49.0,40.0,17.0,18.0,,OKC,1.0
2019,2019-02-05,21800803,POR,108.0,MIA,118.0,0.452,0.542,0.75,0.84,0.385,0.318,30.0,18.0,33.0,46.0,11.0,12.0,,POR,0.0
2019,2019-02-06,21800804,BKN,135.0,DEN,130.0,0.511,0.505,0.727,0.81,0.559,0.371,36.0,32.0,40.0,48.0,13.0,13.0,,BKN,1.0
2019,2019-02-06,21800805,CHI,120.0,NOP,125.0,0.495,0.529,0.737,0.667,0.444,0.429,27.0,26.0,36.0,46.0,8.0,11.0,,CHI,0.0
2019,2019-02-06,21800806,MIL,148.0,WAS,129.0,0.602,0.522,0.654,0.842,0.633,0.459,33.0,34.0,34.0,40.0,14.0,24.0,,MIL,1.0
2019,2019-02-06,21800807,DAL,99.0,CHA,93.0,0.404,0.404,0.706,0.706,0.306,0.243,25.0,17.0,57.0,47.0,13.0,14.0,,DAL,1.0
2019,2019-02-06,21800808,UTA,116.0,PHX,88.0,0.5,0.467,0.656,0.789,0.393,0.176,29.0,23.0,43.0,36.0,13.0,22.0,,UTA,1.0
2019,2019-02-06,21800809,SAC,101.0,HOU,127.0,0.429,0.45,0.6,0.944,0.333,0.392,21.0,17.0,54.0,42.0,22.0,11.0,,SAC,0.0
2019,2019-02-06,21800810,GSW,141.0,SAS,102.0,0.579,0.432,0.714,0.952,0.471,0.375,42.0,24.0,52.0,30.0,11.0,18.0,,GSW,1.0
2019,2019-02-07,21800811,IND,116.0,LAC,92.0,0.563,0.435,0.818,0.632,0.409,0.353,26.0,23.0,42.0,36.0,19.0,19.0,,IND,1.0
2019,2019-02-07,21800812,ORL,122.0,MIN,112.0,0.542,0.465,0.913,0.833,0.423,0.385,23.0,23.0,41.0,43.0,13.0,12.0,,ORL,1.0
2019,2019-02-07,21800813,ATL,101.0,TOR,119.0,0.45,0.46,0.52,0.788,0.457,0.325,25.0,29.0,42.0,50.0,17.0,8.0,,ATL,0.0
2019,2019-02-07,21800814,BOS,128.0,LAL,129.0,0.489,0.515,1.0,0.389,0.421,0.537,35.0,35.0,48.0,43.0,8.0,8.0,,BOS,0.0
2019,2019-02-07,21800815,OKC,117.0,MEM,95.0,0.478,0.442,0.636,0.87,0.386,0.292,29.0,19.0,44.0,45.0,11.0,24.0,,OKC,1.0
2019,2019-02-07,21800816,POR,127.0,SAS,118.0,0.538,0.527,1.0,0.714,0.355,0.571,26.0,19.0,33.0,43.0,8.0,18.0,,POR,1.0
2019,2019-02-08,21800817,DET,120.0,NYK,103.0,0.488,0.449,0.793,0.634,0.433,0.318,24.0,22.0,46.0,39.0,12.0,13.0,,DET,1.0
2019,2019-02-08,21800818,PHI,117.0,DEN,110.0,0.5,0.489,0.906,0.923,0.455,0.231,23.0,35.0,42.0,40.0,17.0,12.0,,PHI,1.0
2019,2019-02-08,21800819,WAS,119.0,CLE,106.0,0.5,0.375,0.938,0.88,0.343,0.316,35.0,21.0,48.0,52.0,16.0,14.0,,WAS,1.0
2019,2019-02-08,21800820,BKN,106.0,CHI,125.0,0.415,0.541,0.938,0.792,0.317,0.5,26.0,27.0,33.0,50.0,11.0,16.0,,BKN,0.0
2019,2019-02-08,21800821,DAL,107.0,MIL,122.0,0.414,0.548,0.65,0.833,0.415,0.278,23.0,25.0,37.0,51.0,14.0,12.0,,DAL,0.0
2019,2019-02-08,21800822,PHX,107.0,GSW,117.0,0.386,0.506,0.767,0.714,0.194,0.345,23.0,30.0,48.0,49.0,11.0,18.0,,PHX,0.0
2019,2019-02-08,21800823,NOP,122.0,MIN,117.0,0.473,0.505,0.964,0.727,0.3,0.429,27.0,22.0,45.0,49.0,11.0,15.0,,NOP,1.0
2019,2019-02-08,21800824,SAC,102.0,MIA,96.0,0.411,0.432,0.76,0.474,0.346,0.333,18.0,26.0,46.0,49.0,13.0,18.0,,SAC,1.0
2019,2019-02-09,21800825,UTA,125.0,SAS,105.0,0.522,0.449,0.75,0.9,0.39,0.318,29.0,24.0,52.0,36.0,11.0,9.0,,UTA,1.0
2019,2019-02-09,21800826,IND,105.0,CLE,90.0,0.536,0.443,0.6,0.444,0.346,0.444,31.0,23.0,43.0,30.0,9.0,12.0,,IND,1.0
2019,2019-02-09,21800827,ATL,120.0,CHA,129.0,0.535,0.545,0.737,0.778,0.424,0.452,26.0,30.0,36.0,37.0,18.0,13.0,,ATL,0.0
2019,2019-02-09,21800828,NYK,99.0,TOR,104.0,0.415,0.384,0.579,0.828,0.4,0.4,22.0,27.0,57.0,47.0,14.0,12.0,,NYK,0.0
2019,2019-02-09,21800829,BOS,112.0,LAC,123.0,0.424,0.476,0.806,0.775,0.346,0.4,21.0,28.0,45.0,49.0,12.0,17.0,,BOS,0.0
2019,2019-02-09,21800830,CHI,125.0,WAS,134.0,0.505,0.579,0.75,0.857,0.261,0.444,28.0,38.0,45.0,39.0,11.0,13.0,,CHI,0.0
2019,2019-02-09,21800831,MEM,99.0,NOP,90.0,0.432,0.395,0.833,0.593,0.276,0.182,27.0,25.0,45.0,52.0,10.0,15.0,,MEM,1.0
2019,2019-02-09,21800832,HOU,112.0,OKC,117.0,0.43,0.449,0.733,0.8,0.356,0.382,18.0,20.0,39.0,53.0,12.0,19.0,,HOU,0.0
2019,2019-02-09,21800833,MIL,83.0,ORL,103.0,0.326,0.468,0.833,0.833,0.171,0.37,18.0,28.0,51.0,57.0,10.0,12.0,,MIL,0.0
2019,2019-02-10,21800834,DAL,102.0,POR,101.0,0.414,0.488,0.783,0.571,0.324,0.31,20.0,24.0,39.0,48.0,15.0,19.0,,DAL,1.0
2019,2019-02-10,21800835,PHI,143.0,LAL,120.0,0.577,0.516,0.864,0.737,0.5,0.37,33.0,31.0,42.0,43.0,7.0,16.0,,PHI,1.0
2019,2019-02-10,21800836,SAC,117.0,PHX,104.0,0.452,0.418,0.727,0.733,0.29,0.222,26.0,22.0,49.0,54.0,12.0,17.0,,SAC,1.0
2019,2019-02-10,21800837,ATL,108.0,ORL,124.0,0.463,0.473,0.84,0.893,0.406,0.351,27.0,29.0,33.0,49.0,11.0,8.0,,ATL,0.0
2019,2019-02-10,21800838,GSW,120.0,MIA,118.0,0.537,0.457,0.731,0.5,0.361,0.419,28.0,32.0,36.0,52.0,12.0,16.0,,GSW,1.0
2019,2019-02-11,21800839,CLE,107.0,NYK,104.0,0.4,0.457,0.895,0.65,0.318,0.269,20.0,21.0,56.0,46.0,18.0,10.0,,CLE,1.0
2019,2019-02-11,21800840,DET,121.0,WAS,112.0,0.518,0.5,0.857,0.737,0.417,0.359,25.0,31.0,48.0,37.0,16.0,14.0,,DET,1.0
2019,2019-02-11,21800841,IND,99.0,CHA,90.0,0.514,0.322,0.882,0.758,0.32,0.175,25.0,15.0,39.0,51.0,12.0,5.0,,IND,1.0
2019,2019-02-11,21800842,TOR,127.0,BKN,125.0,0.543,0.523,0.9,0.722,0.29,0.488,32.0,33.0,40.0,31.0,13.0,14.0,,TOR,1.0
2019,2019-02-11,21800843,CHI,99.0,MIL,112.0,0.385,0.475,0.889,0.828,0.321,0.316,24.0,24.0,45.0,49.0,13.0,17.0,,CHI,0.0
2019,2019-02-11,21800844,HOU,120.0,DAL,104.0,0.467,0.479,0.867,0.778,0.383,0.361,28.0,21.0,38.0,33.0,9.0,18.0,,HOU,1.0
2019,2019-02-11,21800845,MIN,130.0,LAC,120.0,0.522,0.514,0.833,0.872,0.333,0.414,28.0,24.0,44.0,37.0,12.0,21.0,,MIN,1.0
2019,2019-02-11,21800846,OKC,120.0,POR,111.0,0.477,0.414,0.759,0.737,0.457,0.379,23.0,18.0,45.0,46.0,12.0,13.0,,OKC,1.0
2019,2019-02-11,21800847,DEN,103.0,MIA,87.0,0.427,0.415,0.846,0.625,0.432,0.273,27.0,23.0,45.0,47.0,15.0,16.0,,DEN,1.0
2019,2019-02-12,21800848,ATL,117.0,LAL,113.0,0.435,0.432,0.808,0.68,0.381,0.35,29.0,25.0,47.0,44.0,20.0,15.0,,ATL,1.0
2019,2019-02-12,21800849,PHI,109.0,BOS,112.0,0.488,0.466,0.71,0.81,0.333,0.448,21.0,24.0,47.0,41.0,14.0,5.0,,PHI,0.0
2019,2019-02-12,21800850,MEM,107.0,SAS,108.0,0.494,0.419,0.688,0.793,0.333,0.619,25.0,23.0,48.0,43.0,12.0,7.0,,MEM,0.0
2019,2019-02-12,21800851,NOP,88.0,ORL,118.0,0.383,0.442,0.75,0.955,0.345,0.406,21.0,32.0,42.0,58.0,14.0,10.0,,NOP,0.0
2019,2019-02-12,21800852,GSW,115.0,UTA,108.0,0.494,0.471,0.667,0.762,0.317,0.385,29.0,23.0,40.0,49.0,6.0,16.0,,GSW,1.0
2019,2019-02-13,21800853,CLE,139.0,BKN,148.0,0.45,0.46,0.722,0.765,0.429,0.4,35.0,31.0,57.0,60.0,15.0,18.0,,CLE,0.0
2019,2019-02-13,21800854,IND,97.0,MIL,106.0,0.42,0.442,0.867,0.724,0.37,0.29,22.0,22.0,43.0,52.0,11.0,10.0,,IND,0.0
2019,2019-02-13,21800855,BOS,118.0,DET,110.0,0.511,0.429,0.8,0.735,0.41,0.325,32.0,19.0,47.0,41.0,16.0,11.0,,BOS,1.0
2019,2019-02-13,21800856,NYK,111.0,PHI,126.0,0.4,0.538,0.815,0.791,0.31,0.348,27.0,33.0,43.0,47.0,12.0,15.0,,NYK,0.0
2019,2019-02-13,21800857,TOR,129.0,WAS,120.0,0.478,0.44,0.833,0.821,0.421,0.35,32.0,27.0,52.0,43.0,14.0,18.0,,TOR,1.0
2019,2019-02-13,21800858,CHI,122.0,MEM,110.0,0.563,0.483,0.828,0.765,0.4,0.355,28.0,33.0,46.0,32.0,14.0,8.0,,CHI,1.0
2019,2019-02-13,21800861,MIN,121.0,HOU,111.0,0.544,0.408,0.765,0.923,0.5,0.358,31.0,23.0,47.0,37.0,10.0,9.0,,MIN,1.0
2019,2019-02-13,21800859,DAL,101.0,MIA,112.0,0.386,0.543,0.818,0.75,0.288,0.4,24.0,24.0,38.0,47.0,12.0,18.0,,DAL,0.0
2019,2019-02-13,21800860,DEN,120.0,SAC,118.0,0.455,0.452,0.88,0.821,0.258,0.344,26.0,30.0,53.0,44.0,13.0,12.0,,DEN,1.0
2019,2019-02-13,21800862,POR,129.0,GSW,107.0,0.462,0.402,0.794,0.889,0.432,0.342,24.0,26.0,48.0,49.0,4.0,8.0,,POR,1.0
2019,2019-02-13,21800863,LAC,134.0,PHX,107.0,0.595,0.465,0.767,0.76,0.5,0.267,33.0,24.0,43.0,36.0,11.0,16.0,,LAC,1.0
2019,2019-02-14,21800864,ORL,127.0,CHA,89.0,0.522,0.351,0.778,0.731,0.436,0.129,32.0,18.0,50.0,45.0,7.0,8.0,,ORL,1.0
2019,2019-02-14,21800865,ATL,91.0,NYK,106.0,0.363,0.452,0.789,0.692,0.263,0.387,19.0,21.0,41.0,52.0,12.0,14.0,,ATL,0.0
2019,2019-02-14,21800866,NOP,131.0,OKC,122.0,0.543,0.472,0.792,0.923,0.462,0.227,35.0,27.0,51.0,48.0,14.0,13.0,,NOP,1.0
2019,2019-02-17,31800001,GNS,164.0,LBN,178.0,0.471,0.504,0.714,0.875,0.351,0.389,43.0,42.0,68.0,64.0,12.0,9.0,,GNS,0.0
2019,2019-02-21,21800867,CLE,111.0,PHX,98.0,0.494,0.417,0.7,0.72,0.361,0.313,34.0,26.0,51.0,38.0,15.0,17.0,,CLE,1.0
2019,2019-02-21,21800868,PHI,106.0,MIA,102.0,0.451,0.479,0.714,0.5,0.269,0.273,23.0,27.0,51.0,40.0,15.0,9.0,,PHI,1.0
2019,2019-02-21,21800869,BKN,99.0,POR,113.0,0.391,0.438,0.769,0.875,0.194,0.219,26.0,19.0,49.0,60.0,12.0,13.0,,BKN,0.0
2019,2019-02-21,21800870,MIL,98.0,BOS,97.0,0.42,0.382,0.714,0.833,0.359,0.35,21.0,19.0,55.0,50.0,15.0,7.0,,MIL,1.0
2019,2019-02-21,21800871,GSW,125.0,SAC,123.0,0.457,0.434,0.833,0.794,0.413,0.303,32.0,23.0,49.0,52.0,15.0,13.0,,GSW,1.0
2019,2019-02-21,21800872,LAL,111.0,HOU,106.0,0.442,0.455,0.818,0.933,0.267,0.293,22.0,18.0,49.0,39.0,17.0,14.0,,LAL,1.0
2019,2019-02-22,21800873,CHA,123.0,WAS,110.0,0.479,0.433,0.818,0.889,0.394,0.256,26.0,24.0,53.0,43.0,13.0,13.0,,CHA,1.0
2019,2019-02-22,21800874,IND,126.0,NOP,111.0,0.473,0.462,0.686,0.567,0.438,0.296,28.0,25.0,48.0,51.0,11.0,17.0,,IND,1.0
